"","species","stock","brood.yr","spawners","recruits","lat","long","region","entry.yr","era","sst1","sst2","sst3"
"2642","Sockeye","Nushagak",2008,492546,2169246,58.82,158.49,"EBS",2010,"2",-0.176135409,-0.129140866,-0.422536028
"2643","Sockeye","Nushagak",2009,484149,1284511,58.82,158.49,"EBS",2011,"2",-0.365998114,-0.265006037,-0.421438586
"2644","Sockeye","Quesnel",1960,123,1475,49.12,123.06,"South",1962,"1",0.423080191,0.351329576,0.641938485
"2645","Sockeye","Quesnel",1961,70000,1240797,49.12,123.06,"South",1963,"1",0.804064812,0.894744648,0.728167506
"2646","Sockeye","Quesnel",1962,566,7287,49.12,123.06,"South",1964,"1",0.793347476,0.540127835,-1.146581355
"2647","Sockeye","Quesnel",1963,40,956,49.12,123.06,"South",1965,"1",-0.441137404,-0.470134913,-1.013213648
"2648","Sockeye","Quesnel",1964,159,2812,49.12,123.06,"South",1966,"1",-0.479706571,-0.357101392,-0.060930581
"2649","Sockeye","Quesnel",1965,105393,1667089,49.12,123.06,"South",1967,"1",-0.319688272,-0.06836215,-1.139540015
"2650","Sockeye","Quesnel",1966,1040,7462,49.12,123.06,"South",1968,"1",-0.108423965,-0.144804175,-1.199222285
"2651","Sockeye","Quesnel",1967,24,1761,49.12,123.06,"South",1969,"1",-0.855499826,-0.769951047,-1.69503248
"2652","Sockeye","Quesnel",1968,333,428,49.12,123.06,"South",1970,"1",-0.584470648,-0.815647526,-0.469899171
"2653","Sockeye","Quesnel",1969,76565,1640763,49.12,123.06,"South",1971,"1",-1.027470979,-0.950557177,-1.586692849
"2654","Sockeye","Quesnel",1970,388,20339,49.12,123.06,"South",1972,"1",-1.342976102,-1.196814841,-1.191584667
"2655","Sockeye","Quesnel",1971,16,747,49.12,123.06,"South",1973,"1",-1.024957348,-1.017192575,-0.240780534
"2656","Sockeye","Quesnel",1972,46,865,49.12,123.06,"South",1974,"1",-0.959073066,-0.883215247,-0.581028135
"2657","Sockeye","Quesnel",1973,112414,2335907,49.12,123.06,"South",1975,"1",-0.71570921,-0.77744733,-0.843582087
"2658","Sockeye","Quesnel",1974,2587,30895,49.12,123.06,"South",1976,"1",-0.993469415,-0.911929938,-1.009005292
"2659","Sockeye","Quesnel",1975,105,1865,49.12,123.06,"South",1977,"1",-0.262723126,-0.285210319,-0.536458588
"2660","Sockeye","Quesnel",1976,209,1233,49.12,123.06,"South",1978,"1",0.09550377,0.150254403,0.595870459
"2661","Sockeye","Quesnel",1977,160717,3873261,49.12,123.06,"South",1979,"1",-0.115947536,0.051153818,-0.371666217
"2662","Sockeye","Quesnel",1978,4349,196688,49.12,123.06,"South",1980,"1",0.079371271,-0.083209815,0.283974088
"2663","Sockeye","Quesnel",1979,238,6011,49.12,123.06,"South",1981,"1",0.055240161,-0.103211647,0.323809555
"2664","Sockeye","Quesnel",1980,98,2446,49.12,123.06,"South",1982,"1",-0.241137637,-0.291360569,-0.685958299
"2665","Sockeye","Quesnel",1981,332290,9786652,49.12,123.06,"South",1983,"1",-0.080297811,0.080352683,1.570549375
"2666","Sockeye","Quesnel",1982,20054,555386,49.12,123.06,"South",1984,"1",0.603836498,0.261686156,0.031967304
"2667","Sockeye","Quesnel",1983,1098,40412,49.12,123.06,"South",1985,"1",-0.36024351,-0.472589721,-0.243892988
"2668","Sockeye","Quesnel",1984,551,6953,49.12,123.06,"South",1986,"1",-0.631273737,-0.608374342,-0.084569015
"2669","Sockeye","Quesnel",1985,692799,12499970,49.12,123.06,"South",1987,"1",0.025506079,-0.163321071,0.975239452
"2670","Sockeye","Quesnel",1986,94792,2532784,49.12,123.06,"South",1988,"1",0.097603472,-0.134008224,0.05166969
"2671","Sockeye","Quesnel",1987,11238,176592,49.12,123.06,"South",1989,"2",-0.378808382,-0.158048822,0.199392602
"2672","Sockeye","Quesnel",1988,4185,26342,49.12,123.06,"South",1990,"2",0.038798537,0.249793406,0.326360472
"2673","Sockeye","Quesnel",1989,942522,10629914,49.12,123.06,"South",1991,"2",0.039479085,-0.044793147,0.150570683
"2674","Sockeye","Quesnel",1990,259553,3283634,49.12,123.06,"South",1992,"2",0.137517569,0.171595776,1.887405246
"2675","Sockeye","Quesnel",1991,24861,150893,49.12,123.06,"South",1993,"2",0.667889268,0.666306899,1.241538964
"2676","Sockeye","Quesnel",1992,3046,29214,49.12,123.06,"South",1994,"2",0.593041047,0.70772039,1.106964216
"2677","Sockeye","Quesnel",1993,1507350,6846229,49.12,123.06,"South",1995,"2",0.787317045,0.944172177,1.244462333
"2678","Sockeye","Quesnel",1994,356251,2476621,49.12,123.06,"South",1996,"2",0.889717064,0.649388869,0.876106914
"2679","Sockeye","Quesnel",1995,116867,167306,49.12,123.06,"South",1997,"2",0.189126445,0.519338995,0.323329144
"2680","Sockeye","Quesnel",1996,21719,87515,49.12,123.06,"South",1998,"2",1.482732416,1.25654668,2.04568098
"2681","Sockeye","Quesnel",1997,904914,4677287,49.12,123.06,"South",1999,"2",0.794089411,0.394960072,-0.513939395
"2682","Sockeye","Quesnel",1998,534532,4739875,49.12,123.06,"South",2000,"2",-0.292131799,-0.207499113,0.721596932
"2683","Sockeye","Quesnel",1999,106908,810586,49.12,123.06,"South",2001,"2",0.144461749,-0.025859379,-0.125193173
"2684","Sockeye","Quesnel",2000,37163,53810,49.12,123.06,"South",2002,"2",-0.370217586,-0.383080355,-0.794639784
"2685","Sockeye","Quesnel",2001,1740454,3691913,49.12,123.06,"South",2003,"2",0.122993007,0.267028109,0.900182463
"2686","Sockeye","Quesnel",2002,1312599,639828,49.12,123.06,"South",2004,"2",0.820276523,0.866988399,1.490818761
"2687","Sockeye","Quesnel",2003,148333,143028,49.12,123.06,"South",2005,"2",0.750562856,0.704231692,0.802949509
"2688","Sockeye","Quesnel",2004,6629,12510,49.12,123.06,"South",2006,"2",0.544938987,0.384291633,-0.109136354
"2689","Sockeye","Quesnel",2005,777707,205407,49.12,123.06,"South",2007,"2",-0.124140893,-0.057120438,-0.275639653
"2690","Sockeye","Quesnel",2006,90418,648513,49.12,123.06,"South",2008,"2",-0.527668596,-0.781017389,-1.42990033
"2691","Sockeye","Russian R.",1965,21510,5970,60.54,151.28,"GOA",1967,"1",-0.322037816,-0.798026004,0.477524972
"2692","Sockeye","Russian R.",1966,16660,7822,60.54,151.28,"GOA",1968,"1",-0.243151423,-0.041991637,-0.00180692
"2693","Sockeye","Russian R.",1967,13710,18662,60.54,151.28,"GOA",1969,"1",-0.135930957,-0.037030263,-0.767763999
"2694","Sockeye","Russian R.",1968,9120,19800,60.54,151.28,"GOA",1970,"1",-0.485070574,-0.501944036,-1.384662856
"2695","Sockeye","Russian R.",1969,5000,13169,60.54,151.28,"GOA",1971,"1",-1.100874465,0.03169456,-1.878167109
"2696","Sockeye","Russian R.",1970,5450,12642,60.54,151.28,"GOA",1972,"1",-1.64062361,-1.646763202,-1.381269262
"2697","Sockeye","Russian R.",1971,2650,8728,60.54,151.28,"GOA",1973,"1",-1.400720008,-1.929607681,-0.597338698
"2698","Sockeye","Russian R.",1972,9270,98980,60.54,151.28,"GOA",1974,"1",-0.836359004,-1.146038332,-0.824237166
"2699","Sockeye","Russian R.",1973,13120,26788,60.54,151.28,"GOA",1975,"1",-0.767275324,-0.366590188,-1.117740028
"2700","Sockeye","Russian R.",1974,13160,52849,60.54,151.28,"GOA",1976,"1",-0.559607109,-1.129482302,0.078694258
"2701","Sockeye","Russian R.",1975,5650,14130,60.54,151.28,"GOA",1977,"1",-0.111741416,-0.690202971,0.126090355
"2702","Sockeye","Russian R.",1976,14735,115408,60.54,151.28,"GOA",1978,"1",0.098643998,0.588582315,-0.246455054
"2703","Sockeye","Russian R.",1977,16060,17515,60.54,151.28,"GOA",1979,"1",-0.019358251,-0.405039077,-0.218615532
"2704","Sockeye","Russian R.",1978,34240,17001,60.54,151.28,"GOA",1980,"1",0.204626159,0.343203918,0.307701645
"2705","Sockeye","Russian R.",1979,19750,94836,60.54,151.28,"GOA",1981,"1",0.107357717,-0.325486375,0.038427673
"2706","Sockeye","Russian R.",1980,28620,42401,60.54,151.28,"GOA",1982,"1",0.289126874,0.835312923,-0.107947255
"2707","Sockeye","Russian R.",1981,21140,76040,60.54,151.28,"GOA",1983,"1",0.313570371,-0.831366484,1.131914856
"2708","Sockeye","Russian R.",1982,56110,278179,60.54,151.28,"GOA",1984,"1",0.809815949,0.947244977,0.119395401
"2709","Sockeye","Russian R.",1983,21270,23549,60.54,151.28,"GOA",1985,"1",0.276768357,1.156183498,-0.915974338
"2710","Sockeye","Russian R.",1984,28900,42857,60.54,151.28,"GOA",1986,"1",0.013984704,-0.377711702,-0.501491993
"2711","Sockeye","Russian R.",1985,30610,43776,60.54,151.28,"GOA",1987,"1",0.337180049,-0.132355831,-0.00058651
"2712","Sockeye","Russian R.",1986,36340,90637,60.54,151.28,"GOA",1988,"1",0.333741709,0.627383751,0.194594911
"2713","Sockeye","Russian R.",1987,61510,109215,60.54,151.28,"GOA",1989,"2",0.184573556,0.345736818,0.290302022
"2714","Sockeye","Russian R.",1988,50410,87848,60.54,151.28,"GOA",1990,"2",-0.079033307,0.15192954,-0.116192538
"2715","Sockeye","Russian R.",1989,15340,57055,60.54,151.28,"GOA",1991,"2",-0.245484147,-0.094359624,-0.52891727
"2716","Sockeye","Russian R.",1990,26720,94893,60.54,151.28,"GOA",1992,"2",-0.298073234,-0.427552674,0.127288208
"2717","Sockeye","Russian R.",1991,32389,126044,60.54,151.28,"GOA",1993,"2",0.078295718,-0.360012312,0.530197567
"2718","Sockeye","Russian R.",1992,37117,64978,60.54,151.28,"GOA",1994,"2",0.017298032,0.407744561,-0.047287158
"2719","Sockeye","Russian R.",1993,39857,41584,60.54,151.28,"GOA",1995,"2",-0.29772092,-0.079545438,-0.067023818
"2720","Sockeye","Russian R.",1994,44872,114649,60.54,151.28,"GOA",1996,"2",-0.364359238,-0.593265297,0.938632204
"2721","Sockeye","Russian R.",1995,28603,26462,60.54,151.28,"GOA",1997,"2",0.370153175,-0.440309378,0.868792359
"2722","Sockeye","Russian R.",1996,52905,192657,60.54,151.28,"GOA",1998,"2",0.471897305,0.801878769,-0.400185977
"2723","Sockeye","Russian R.",1997,36280,63876,60.54,151.28,"GOA",1999,"2",-0.047031054,0.555178848,-0.526725029
"2724","Sockeye","Russian R.",1998,34143,57692,60.54,151.28,"GOA",2000,"2",-0.240252682,-0.602648575,0.159853852
"2725","Sockeye","Russian R.",1999,36607,106219,60.54,151.28,"GOA",2001,"2",-0.090701455,-0.318342865,0.276915222
"2726","Sockeye","Russian R.",2000,32736,94932,60.54,151.28,"GOA",2002,"2",0.45280512,0.408388332,0.538384761
"2727","Sockeye","Russian R.",2001,78255,77071,60.54,151.28,"GOA",2003,"2",0.540476071,0.124376459,1.049040097
"2728","Sockeye","Russian R.",2002,85943,74180,60.54,151.28,"GOA",2004,"2",0.748944519,0.932383283,1.616813265
"2729","Sockeye","Russian R.",2003,23650,68346,60.54,151.28,"GOA",2005,"2",0.456750062,0.445453781,1.010578971
"2730","Sockeye","Russian R.",2004,56582,105293,60.54,151.28,"GOA",2006,"2",-0.006897727,0.832399133,-0.107907283
"2731","Sockeye","Russian R.",2005,52903,31718,60.54,151.28,"GOA",2007,"2",-0.56266356,-0.377979027,-0.309146609
"2732","Sockeye","Russian R.",2006,80524,59545,60.54,151.28,"GOA",2008,"2",-0.672030518,-0.643923234,-0.23609299
"2733","Sockeye","Russian R.",2007,27298,12506,60.54,151.28,"GOA",2009,"2",-0.30083567,-0.618970013,-0.008037312
"2734","Sockeye","Togiak",1960,162810,490021,58.95,160.45,"EBS",1962,"1",-0.716262939,-0.717203006,-0.718013772
"2735","Sockeye","Togiak",1961,95454,323897,58.95,160.45,"EBS",1963,"1",-0.58288483,-0.801263306,-0.531953287
"2736","Sockeye","Togiak",1962,47352,159716,58.95,160.45,"EBS",1964,"1",-0.560952804,-0.406293611,-0.804437878
"2737","Sockeye","Togiak",1963,102396,135835,58.95,160.45,"EBS",1965,"1",-0.576323893,-0.571735469,-0.979665238
"2738","Sockeye","Togiak",1964,95574,145179,58.95,160.45,"EBS",1966,"1",-0.406181106,-0.774717861,-0.233049252
"2739","Sockeye","Togiak",1965,88486,381239,58.95,160.45,"EBS",1967,"1",-0.056038651,-0.412191451,0.588862307
"2740","Sockeye","Togiak",1966,91098,610132,58.95,160.45,"EBS",1968,"1",-0.032855255,0.35828853,0.075315676
"2741","Sockeye","Togiak",1967,69330,169033,58.95,160.45,"EBS",1969,"1",-0.093264167,-0.330178581,-0.007480852
"2742","Sockeye","Togiak",1968,42918,242379,58.95,160.45,"EBS",1970,"1",-0.288746903,0.072260109,-0.871338675
"2743","Sockeye","Togiak",1969,109266,187658,58.95,160.45,"EBS",1971,"1",-0.893138531,-0.107161238,-1.783894451
"2744","Sockeye","Togiak",1970,192096,362266,58.95,160.45,"EBS",1972,"1",-1.221741536,-1.395122564,-1.513030479
"2745","Sockeye","Togiak",1971,190842,519148,58.95,160.45,"EBS",1973,"1",-0.851804338,-1.382595691,-0.490142048
"2746","Sockeye","Togiak",1972,74070,284762,58.95,160.45,"EBS",1974,"1",-0.445670544,-0.545319402,0.05971705
"2747","Sockeye","Togiak",1973,95730,607520,58.95,160.45,"EBS",1975,"1",-0.587738448,-0.144507921,-0.993385942
"2748","Sockeye","Togiak",1974,82992,670282,58.95,160.45,"EBS",1976,"1",-0.575506482,-0.859146661,-0.65741027
"2749","Sockeye","Togiak",1975,160962,1137264,58.95,160.45,"EBS",1977,"1",-0.135766875,-0.676028791,0.405275475
"2750","Sockeye","Togiak",1976,158190,975806,58.95,160.45,"EBS",1978,"1",0.269986853,0.196853078,-0.345915252
"2751","Sockeye","Togiak",1977,133734,829373,58.95,160.45,"EBS",1979,"1",0.276016883,0.248766841,0.25249842
"2752","Sockeye","Togiak",1978,273576,646977,58.95,160.45,"EBS",1980,"1",0.246190096,0.721314667,-0.744915645
"2753","Sockeye","Togiak",1979,171138,532695,58.95,160.45,"EBS",1981,"1",-0.006820546,-0.611758941,0.452710788
"2754","Sockeye","Togiak",1980,461850,272164,58.95,160.45,"EBS",1982,"1",0.102919041,0.684972258,-1.092641522
"2755","Sockeye","Togiak",1981,208080,317516,58.95,160.45,"EBS",1983,"1",0.086933381,-0.923755398,1.035089818
"2756","Sockeye","Togiak",1982,244734,401789,58.95,160.45,"EBS",1984,"1",0.523416478,0.743838772,0.134274876
"2757","Sockeye","Togiak",1983,191520,1204548,58.95,160.45,"EBS",1985,"1",0.100218393,0.506062843,-1.032829367
"2758","Sockeye","Togiak",1984,95448,152706,58.95,160.45,"EBS",1986,"1",0.057513942,-0.26947443,-0.746335766
"2759","Sockeye","Togiak",1985,136542,332161,58.95,160.45,"EBS",1987,"1",0.381690247,0.182872263,0.741225057
"2760","Sockeye","Togiak",1986,168384,748532,58.95,160.45,"EBS",1988,"1",0.510795131,0.642202815,0.604624647
"2761","Sockeye","Togiak",1987,249676,886753,58.95,160.45,"EBS",1989,"2",0.309165855,0.611398693,0.282534243
"2762","Sockeye","Togiak",1988,276612,610191,58.95,160.45,"EBS",1990,"2",0.063594983,0.155315631,0.249250877
"2763","Sockeye","Togiak",1989,84480,524119,58.95,160.45,"EBS",1991,"2",0.165496638,0.044180829,0.534203014
"2764","Sockeye","Togiak",1990,141977,669580,58.95,160.45,"EBS",1992,"2",0.166204567,0.400760654,-0.166040392
"2765","Sockeye","Togiak",1991,254683,657996,58.95,160.45,"EBS",1993,"2",0.323841602,-0.276826255,0.370737755
"2766","Sockeye","Togiak",1992,199134,254771,58.95,160.45,"EBS",1994,"2",0.357153368,0.476874256,0.046749757
"2767","Sockeye","Togiak",1993,177185,294488,58.95,160.45,"EBS",1995,"2",0.348049199,0.192732368,0.493989129
"2768","Sockeye","Togiak",1994,154752,243963,58.95,160.45,"EBS",1996,"2",0.262319468,0.156692874,0.118307512
"2769","Sockeye","Togiak",1995,185718,1377953,58.95,160.45,"EBS",1997,"2",0.395426335,0.000241801,1.274163029
"2770","Sockeye","Togiak",1996,156954,1101047,58.95,160.45,"EBS",1998,"2",0.280370358,0.266679941,0.407286051
"2771","Sockeye","Togiak",1997,131682,450361,58.95,160.45,"EBS",1999,"2",-0.085359098,0.658324716,-0.543256104
"2772","Sockeye","Togiak",1998,153576,807711,58.95,160.45,"EBS",2000,"2",0.003996631,-0.83438746,-0.046811532
"2773","Sockeye","Togiak",1999,155898,514498,58.95,160.45,"EBS",2001,"2",0.473649942,0.1446613,0.596951341
"2774","Sockeye","Togiak",2000,311970,702280,58.95,160.45,"EBS",2002,"2",0.975262039,0.617281743,1.316115497
"2775","Sockeye","Togiak",2001,296676,636824,58.95,160.45,"EBS",2003,"2",0.958633485,1.102020684,1.004620952
"2776","Sockeye","Togiak",2002,162402,1029368,58.95,160.45,"EBS",2004,"2",0.951176367,1.191509828,0.902503937
"2777","Sockeye","Togiak",2003,232302,998817,58.95,160.45,"EBS",2005,"2",0.583366587,0.336198404,1.425568188
"2778","Sockeye","Togiak",2004,129462,680764,58.95,160.45,"EBS",2006,"2",0.420787492,1.074457941,0.454500728
"2779","Sockeye","Togiak",2005,149178,776533,58.95,160.45,"EBS",2007,"2",-0.084986526,0.135556964,0.361740387
"2780","Sockeye","Ugashik",1960,2304200,3867461,57.5,157.6,"EBS",1962,"1",-0.68922004,-0.696172904,-0.600127772
"2781","Sockeye","Ugashik",1961,348639,1220755,57.5,157.6,"EBS",1963,"1",-0.543547408,-0.780347175,-0.568761966
"2782","Sockeye","Ugashik",1962,255426,407565,57.5,157.6,"EBS",1964,"1",-0.541532763,-0.311626089,-0.913408495
"2783","Sockeye","Ugashik",1963,388254,132741,57.5,157.6,"EBS",1965,"1",-0.578407892,-0.556031118,-0.788270319
"2784","Sockeye","Ugashik",1964,472770,274733,57.5,157.6,"EBS",1966,"1",-0.440525177,-0.814426488,0.091887937
"2785","Sockeye","Ugashik",1965,996612,392954,57.5,157.6,"EBS",1967,"1",-0.063505299,-0.413986535,0.388054531
"2786","Sockeye","Ugashik",1966,704436,2388187,57.5,157.6,"EBS",1968,"1",-0.028202701,0.302427338,0.108279575
"2787","Sockeye","Ugashik",1967,238830,230351,57.5,157.6,"EBS",1969,"1",-0.044316855,-0.283570377,-0.380225875
"2788","Sockeye","Ugashik",1968,70896,45088,57.5,157.6,"EBS",1970,"1",-0.277931434,0.106282974,-1.326780952
"2789","Sockeye","Ugashik",1969,160380,89243,57.5,157.6,"EBS",1971,"1",-0.929653781,-0.053260334,-1.782951046
"2790","Sockeye","Ugashik",1970,735024,355709,57.5,157.6,"EBS",1972,"1",-1.279930853,-1.480627567,-1.15508172
"2791","Sockeye","Ugashik",1971,529752,935802,57.5,157.6,"EBS",1973,"1",-0.914949345,-1.457313568,-0.167631391
"2792","Sockeye","Ugashik",1972,79428,276170,57.5,157.6,"EBS",1974,"1",-0.47755622,-0.561587846,-0.456498132
"2793","Sockeye","Ugashik",1973,38988,102308,57.5,157.6,"EBS",1975,"1",-0.619872224,-0.152091233,-0.997239678
"2794","Sockeye","Ugashik",1974,61854,757907,57.5,157.6,"EBS",1976,"1",-0.583356766,-0.923634236,-0.106575136
"2795","Sockeye","Ugashik",1975,429336,4125834,57.5,157.6,"EBS",1977,"1",-0.127716943,-0.662657145,-0.044382567
"2796","Sockeye","Ugashik",1976,356308,5801029,57.5,157.6,"EBS",1978,"1",0.249256297,0.327727312,-0.076067655
"2797","Sockeye","Ugashik",1977,201520,2853151,57.5,157.6,"EBS",1979,"1",0.206949696,0.009335392,-0.424390178
"2798","Sockeye","Ugashik",1978,82435,1194448,57.5,157.6,"EBS",1980,"1",0.191828061,0.667763389,-0.134909844
"2799","Sockeye","Ugashik",1979,1706904,6480877,57.5,157.6,"EBS",1981,"1",-0.041581967,-0.638828489,-0.461207238
"2800","Sockeye","Ugashik",1980,3335284,8062907,57.5,157.6,"EBS",1982,"1",0.113492699,0.704689412,-0.113455923
"2801","Sockeye","Ugashik",1981,1327699,7976367,57.5,157.6,"EBS",1983,"1",0.102527456,-1.085389907,0.834632876
"2802","Sockeye","Ugashik",1982,1185551,2359880,57.5,157.6,"EBS",1984,"1",0.572504967,0.807841534,-0.321611651
"2803","Sockeye","Ugashik",1983,1001364,1789090,57.5,157.6,"EBS",1985,"1",0.107627312,0.592541187,-1.050693307
"2804","Sockeye","Ugashik",1984,1270318,5529343,57.5,157.6,"EBS",1986,"1",0.054226908,-0.520944783,-0.084200745
"2805","Sockeye","Ugashik",1985,1006407,2823431,57.5,157.6,"EBS",1987,"1",0.443971042,0.253736087,0.76274655
"2806","Sockeye","Ugashik",1986,1015582,7142245,57.5,157.6,"EBS",1988,"1",0.595075152,0.743603164,0.527421793
"2807","Sockeye","Ugashik",1987,686894,7164093,57.5,157.6,"EBS",1989,"2",0.36405849,0.734901085,0.277737691
"2808","Sockeye","Ugashik",1988,654412,5544390,57.5,157.6,"EBS",1990,"2",0.086152824,0.190605798,0.435114256
"2809","Sockeye","Ugashik",1989,1713287,4912515,57.5,157.6,"EBS",1991,"2",0.183408223,0.025529214,0.194670601
"2810","Sockeye","Ugashik",1990,749478,3858559,57.5,157.6,"EBS",1992,"2",0.1999762,0.404894339,0.140372712
"2811","Sockeye","Ugashik",1991,2482016,6680927,57.5,157.6,"EBS",1993,"2",0.374386433,-0.125363863,0.18887829
"2812","Sockeye","Ugashik",1992,2194927,3149041,57.5,157.6,"EBS",1994,"2",0.401690972,0.501871495,0.261561399
"2813","Sockeye","Ugashik",1993,1413454,1357580,57.5,157.6,"EBS",1995,"2",0.391631074,0.250889644,0.190178909
"2814","Sockeye","Ugashik",1994,1095068,1586318,57.5,157.6,"EBS",1996,"2",0.28004107,0.227012779,0.748474671
"2815","Sockeye","Ugashik",1995,1321108,5773750,57.5,157.6,"EBS",1997,"2",0.409749315,0.048398013,1.065348471
"2816","Sockeye","Ugashik",1996,692167,1353867,57.5,157.6,"EBS",1998,"2",0.270266211,0.518134655,-0.07489258
"2817","Sockeye","Ugashik",1997,656641,3025123,57.5,157.6,"EBS",1999,"2",-0.123159296,0.687747799,-0.442790538
"2818","Sockeye","Ugashik",1998,924853,1247104,57.5,157.6,"EBS",2000,"2",-0.109170347,-1.004995475,0.195244483
"2819","Sockeye","Ugashik",1999,1662042,3674140,57.5,157.6,"EBS",2001,"2",0.402574465,0.136897044,0.958491051
"2820","Sockeye","Ugashik",2000,638420,4355261,57.5,157.6,"EBS",2002,"2",0.932657542,0.707815754,1.146339852
"2821","Sockeye","Ugashik",2001,866368,2184180,57.5,157.6,"EBS",2003,"2",0.931219625,1.077385629,0.832396215
"2822","Sockeye","Ugashik",2002,905584,4599316,57.5,157.6,"EBS",2004,"2",0.917036945,1.101946232,1.209281695
"2823","Sockeye","Ugashik",2003,790202,6372603,57.5,157.6,"EBS",2005,"2",0.581352506,0.334875913,0.969872484
"2824","Sockeye","Ugashik",2004,815104,4531213,57.5,157.6,"EBS",2006,"2",0.399651915,1.056004742,0.441984189
"2825","Sockeye","Ugashik",2005,799612,5265096,57.5,157.6,"EBS",2007,"2",-0.110736792,0.098392455,0.051806275
"2826","Sockeye","Ugashik",2006,1003158,3402149,57.5,157.6,"EBS",2008,"2",-0.357610685,0.072391267,-0.061537664
"2827","Sockeye","Ugashik",2007,2599186,3139804,57.5,157.6,"EBS",2009,"2",-0.361459442,-0.563550801,-0.138993357
"2828","Sockeye","Ugashik",2008,596332,3162448,57.5,157.6,"EBS",2010,"2",-0.198391178,-0.191943987,-0.444072757
"2829","Sockeye","Ugashik",2009,1364338,982677,57.5,157.6,"EBS",2011,"2",-0.387806416,-0.260842615,-0.841476521
"2830","Sockeye","Weaver",1966,9860,76114,49.12,123.06,"South",1968,"1",-0.108423965,-0.144804175,-1.199222285
"2831","Sockeye","Weaver",1967,10618,87473,49.12,123.06,"South",1969,"1",-0.855499826,-0.769951047,-1.69503248
"2832","Sockeye","Weaver",1968,2202,155378,49.12,123.06,"South",1970,"1",-0.584470648,-0.815647526,-0.469899171
"2833","Sockeye","Weaver",1969,30604,412913,49.12,123.06,"South",1971,"1",-1.027470979,-0.950557177,-1.586692849
"2834","Sockeye","Weaver",1970,5003,384039,49.12,123.06,"South",1972,"1",-1.342976102,-1.196814841,-1.191584667
"2835","Sockeye","Weaver",1971,2656,152637,49.12,123.06,"South",1973,"1",-1.024957348,-1.017192575,-0.240780534
"2836","Sockeye","Weaver",1972,15026,350142,49.12,123.06,"South",1974,"1",-0.959073066,-0.883215247,-0.581028135
"2837","Sockeye","Weaver",1973,24885,273708,49.12,123.06,"South",1975,"1",-0.71570921,-0.77744733,-0.843582087
"2838","Sockeye","Weaver",1974,28099,284880,49.12,123.06,"South",1976,"1",-0.993469415,-0.911929938,-1.009005292
"2839","Sockeye","Weaver",1975,16033,169860,49.12,123.06,"South",1977,"1",-0.262723126,-0.285210319,-0.536458588
"2840","Sockeye","Weaver",1976,28243,304434,49.12,123.06,"South",1978,"1",0.09550377,0.150254403,0.595870459
"2841","Sockeye","Weaver",1977,28510,235763,49.12,123.06,"South",1979,"1",-0.115947536,0.051153818,-0.371666217
"2842","Sockeye","Weaver",1978,42315,1365549,49.12,123.06,"South",1980,"1",0.079371271,-0.083209815,0.283974088
"2843","Sockeye","Weaver",1979,25702,141028,49.12,123.06,"South",1981,"1",0.055240161,-0.103211647,0.323809555
"2844","Sockeye","Weaver",1980,43286,364714,49.12,123.06,"South",1982,"1",-0.241137637,-0.291360569,-0.685958299
"2845","Sockeye","Weaver",1981,22627,270292,49.12,123.06,"South",1983,"1",-0.080297811,0.080352683,1.570549375
"2846","Sockeye","Weaver",1982,115030,1505995,49.12,123.06,"South",1984,"1",0.603836498,0.261686156,0.031967304
"2847","Sockeye","Weaver",1983,27380,239991,49.12,123.06,"South",1985,"1",-0.36024351,-0.472589721,-0.243892988
"2848","Sockeye","Weaver",1984,30434,634802,49.12,123.06,"South",1986,"1",-0.631273737,-0.608374342,-0.084569015
"2849","Sockeye","Weaver",1985,22773,69300,49.12,123.06,"South",1987,"1",0.025506079,-0.163321071,0.975239452
"2850","Sockeye","Weaver",1986,41837,42704,49.12,123.06,"South",1988,"1",0.097603472,-0.134008224,0.05166969
"2851","Sockeye","Weaver",1987,30105,220718,49.12,123.06,"South",1989,"2",-0.378808382,-0.158048822,0.199392602
"2852","Sockeye","Weaver",1988,27428,513778,49.12,123.06,"South",1990,"2",0.038798537,0.249793406,0.326360472
"2853","Sockeye","Weaver",1989,10365,756404,49.12,123.06,"South",1991,"2",0.039479085,-0.044793147,0.150570683
"2854","Sockeye","Weaver",1990,8525,634660,49.12,123.06,"South",1992,"2",0.137517569,0.171595776,1.887405246
"2855","Sockeye","Weaver",1991,18487,65355,49.12,123.06,"South",1993,"2",0.667889268,0.666306899,1.241538964
"2856","Sockeye","Weaver",1992,28480,753217,49.12,123.06,"South",1994,"2",0.593041047,0.70772039,1.106964216
"2857","Sockeye","Weaver",1993,34018,500654,49.12,123.06,"South",1995,"2",0.787317045,0.944172177,1.244462333
"2858","Sockeye","Weaver",1994,30208,715932,49.12,123.06,"South",1996,"2",0.889717064,0.649388869,0.876106914
"2859","Sockeye","Weaver",1995,10904,266443,49.12,123.06,"South",1997,"2",0.189126445,0.519338995,0.323329144
"2860","Sockeye","Weaver",1996,26848,383413,49.12,123.06,"South",1998,"2",1.482732416,1.25654668,2.04568098
"2861","Sockeye","Weaver",1997,10724,215997,49.12,123.06,"South",1999,"2",0.794089411,0.394960072,-0.513939395
"2862","Sockeye","Weaver",1998,29811,566885,49.12,123.06,"South",2000,"2",-0.292131799,-0.207499113,0.721596932
"2863","Sockeye","Weaver",1999,13106,246929,49.12,123.06,"South",2001,"2",0.144461749,-0.025859379,-0.125193173
